https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume BAT
1620086400000,2021-05-04 00:00:00,BAT/USD,1.2854,1.2854,1.1428,1.1684,472424.4917717374,404334.55303983
1620000000000,2021-05-03 00:00:00,BAT/USD,1.2573,1.3207,1.2573,1.2929,271677.4112542515,210130.25853063
1619913600000,2021-05-02 00:00:00,BAT/USD,1.266,1.2937,1.2209,1.255,150387.69510024597,119830.8327492
1619827200000,2021-05-01 00:00:00,BAT/USD,1.265,1.3441,1.2333,1.2769,134306.62919404428,105181.79120843
1619740800000,2021-04-30 00:00:00,BAT/USD,1.1876,1.2757,1.1666,1.2595,203836.06446119997,161838.87611052
1619654400000,2021-04-29 00:00:00,BAT/USD,1.2036,1.2346,1.1572,1.189,96351.67908044971,81035.8949373
1619568000000,2021-04-28 00:00:00,BAT/USD,1.2356,1.2784,1.1531,1.2005,92715.05489097956,77230.36642314
1619481600000,2021-04-27 00:00:00,BAT/USD,1.1576,1.2461,1.1382,1.2267,285356.0242054158,232620.87242636
1619395200000,2021-04-26 00:00:00,BAT/USD,1.0279,1.17,1.0214,1.1576,159646.5317386564,137911.65492282
1619308800000,2021-04-25 00:00:00,BAT/USD,1.032,1.1043,0.9775,1.0225,177261.16920286644,173360.55667761998
1619222400000,2021-04-24 00:00:00,BAT/USD,1.1487,1.1487,1.0329,1.0329,224509.20165297232,217358.11952074
1619136000000,2021-04-23 00:00:00,BAT/USD,1.0674,1.1789,0.86511,1.175,861932.0251422033,733559.17033379
1619049600000,2021-04-22 00:00:00,BAT/USD,1.1901,1.251,1.05,1.0756,364636.82350763073,339007.83145001
1618963200000,2021-04-21 00:00:00,BAT/USD,1.2685,1.3127,1.195,1.2223,132173.725428993,108135.25765278
1618876800000,2021-04-20 00:00:00,BAT/USD,1.3116,1.3203,1.1616,1.2664,361834.35796975845,285718.85499823
1618790400000,2021-04-19 00:00:00,BAT/USD,1.3518,1.4624,1.1595,1.3159,430100.9798703505,326849.28936116
1618704000000,2021-04-18 00:00:00,BAT/USD,1.4722,1.4722,1.106,1.3422,740403.8315952902,551634.50424325
1618617600000,2021-04-17 00:00:00,BAT/USD,1.5295,1.6,1.35,1.4759,443332.10286842484,300380.85430478
1618531200000,2021-04-16 00:00:00,BAT/USD,1.5295,1.5686,1.4059,1.5239,683554.7986232947,448556.20357195
1618444800000,2021-04-15 00:00:00,BAT/USD,1.4709,1.5929,1.4402,1.5228,521142.50110970665,342226.4914038
1618358400000,2021-04-14 00:00:00,BAT/USD,1.4989,1.5945,1.25,1.465,538903.7803735546,367852.4098113
1618272000000,2021-04-13 00:00:00,BAT/USD,1.4181,1.518,1.3914,1.5013,552126.8121125204,367765.81103878
1618185600000,2021-04-12 00:00:00,BAT/USD,1.4501,1.4724,1.3887,1.418,163355.6100113699,115201.41749744
1618099200000,2021-04-11 00:00:00,BAT/USD,1.4648,1.5675,1.4104,1.4451,226899.3180217322,157012.88355251
1618012800000,2021-04-10 00:00:00,BAT/USD,1.5447,1.6208,1.3922,1.4702,645481.4609735354,439043.30089343997
1617926400000,2021-04-09 00:00:00,BAT/USD,1.295,1.6489,1.2692,1.5471,1635764.683568791,1057310.24728123
1617840000000,2021-04-08 00:00:00,BAT/USD,1.1819,1.294,1.1781,1.2794,182122.96160627189,142350.29045355
1617753600000,2021-04-07 00:00:00,BAT/USD,1.3121,1.3775,1.1503,1.186,388584.38847099297,327642.82333136
1617667200000,2021-04-06 00:00:00,BAT/USD,1.2875,1.3348,1.1669,1.3237,326576.76562574855,246715.09074998
1617580800000,2021-04-05 00:00:00,BAT/USD,1.184,1.296,1.1292,1.2809,320807.6457995326,250454.87219887
1617494400000,2021-04-04 00:00:00,BAT/USD,1.11,1.184,1.0941,1.1763,45667.52282418569,38823.023739
1617408000000,2021-04-03 00:00:00,BAT/USD,1.1921,1.2627,1.1125,1.1182,439782.7907189322,393295.28771144
1617321600000,2021-04-02 00:00:00,BAT/USD,1.1449,1.2783,1.1376,1.2039,291408.94160515955,242054.10881731
1617235200000,2021-04-01 00:00:00,BAT/USD,1.1475,1.1794,1.1215,1.1544,111224.45532735264,96348.2807756
1617148800000,2021-03-31 00:00:00,BAT/USD,1.1779,1.1787,1.0837,1.1359,149201.0223824156,131350.49069673
1617062400000,2021-03-30 00:00:00,BAT/USD,1.1351,1.2101,1.1351,1.1729,90241.57144479017,76938.84512302
1616976000000,2021-03-29 00:00:00,BAT/USD,1.12,1.1437,1.0789,1.1436,154948.76417317914,135492.09878732
1616889600000,2021-03-28 00:00:00,BAT/USD,1.0865,1.1498,1.061,1.1086,123382.64386174927,111295.90822817
1616803200000,2021-03-27 00:00:00,BAT/USD,1.0853,1.0865,1.0152,1.0854,298603.3130696663,275109.00411799
1616716800000,2021-03-26 00:00:00,BAT/USD,0.99439,1.0892,0.98281,1.0712,91270.51416453724,85203.99007145
1616630400000,2021-03-25 00:00:00,BAT/USD,0.98354,1.08,0.93008,0.9703,192212.26838603624,198095.71100282
1616544000000,2021-03-24 00:00:00,BAT/USD,1.0353,1.123,0.9476,0.98865,353678.1432756797,357738.47496655
1616457600000,2021-03-23 00:00:00,BAT/USD,1.1009,1.1196,1.0288,1.0578,133379.51497046204,126091.43029917
1616371200000,2021-03-22 00:00:00,BAT/USD,1.1313,1.209,1.0379,1.0942,161698.97211159713,147778.26001791
1616284800000,2021-03-21 00:00:00,BAT/USD,1.0842,1.1419,1.0522,1.1102,161753.71411829995,145697.8149147
1616198400000,2021-03-20 00:00:00,BAT/USD,1.18,1.2254,1.0758,1.0825,314055.3000340646,290120.36954648
1616112000000,2021-03-19 00:00:00,BAT/USD,1.1846,1.2389,1.1594,1.1804,1076777.5328935096,912214.1078393
1616025600000,2021-03-18 00:00:00,BAT/USD,1.2635,1.3775,1.1926,1.2012,783867.6849795912,652570.50031601
1615939200000,2021-03-17 00:00:00,BAT/USD,1.04,1.3625,0.94554,1.2269,2372582.346730542,1933802.54848035
1615852800000,2021-03-16 00:00:00,BAT/USD,0.7706,1.1798,0.72907,1.0249,1834284.9012619762,1789720.85204603
1615766400000,2021-03-15 00:00:00,BAT/USD,0.76625,0.80454,0.72158,0.76266,413342.2258126652,541974.43921625
1615680000000,2021-03-14 00:00:00,BAT/USD,0.81099,0.84651,0.768,0.768,255261.20917163522,332371.3661089
1615593600000,2021-03-13 00:00:00,BAT/USD,0.75441,0.83777,0.72197,0.815,311246.1385338325,381897.1024955
1615507200000,2021-03-12 00:00:00,BAT/USD,0.79741,0.8112,0.73466,0.7586,249441.65639339667,328818.42393013
1615420800000,2021-03-11 00:00:00,BAT/USD,0.82274,0.85818,0.77799,0.8083,664885.1983216463,822572.3101839
1615334400000,2021-03-10 00:00:00,BAT/USD,0.74741,0.88138,0.69523,0.82754,1399400.9547416295,1691037.23655851
1615248000000,2021-03-09 00:00:00,BAT/USD,0.74285,0.76206,0.7048,0.74476,308310.61959195975,413973.1183092
1615161600000,2021-03-08 00:00:00,BAT/USD,0.70285,0.741,0.66623,0.741,259169.14965596306,349755.93745744
1615075200000,2021-03-07 00:00:00,BAT/USD,0.66831,0.7253,0.66604,0.6933,431646.32043086825,622596.74084937
1614988800000,2021-03-06 00:00:00,BAT/USD,0.68771,0.69505,0.63585,0.66981,310344.37856917316,463331.95767333
1614902400000,2021-03-05 00:00:00,BAT/USD,0.68119,0.723,0.63989,0.67565,542504.198830944,802936.72586538
1614816000000,2021-03-04 00:00:00,BAT/USD,0.76271,0.79144,0.66427,0.69658,634189.3626942209,910432.91896727
1614729600000,2021-03-03 00:00:00,BAT/USD,0.60232,0.839,0.60232,0.77,2364924.581863436,3071330.62579667
1614643200000,2021-03-02 00:00:00,BAT/USD,0.59399,0.62862,0.55576,0.60169,224170.60275165827,372568.27062384
1614556800000,2021-03-01 00:00:00,BAT/USD,0.52901,0.5975,0.52097,0.58563,293179.8149965478,500622.94451539
1614470400000,2021-02-28 00:00:00,BAT/USD,0.51003,0.53766,0.4629,0.51981,306646.76420881634,589920.86379411
1614384000000,2021-02-27 00:00:00,BAT/USD,0.53098,0.56468,0.50308,0.51071,181529.51799284108,355445.39561168
1614297600000,2021-02-26 00:00:00,BAT/USD,0.48855,0.55238,0.4417,0.523,301876.37406896375,577201.48005538
1614211200000,2021-02-25 00:00:00,BAT/USD,0.52739,0.538,0.47657,0.48211,69705.04565334354,144583.28110461
1614124800000,2021-02-24 00:00:00,BAT/USD,0.48,0.55,0.44693,0.51161,135637.75908644198,265119.4446677
1614038400000,2021-02-23 00:00:00,BAT/USD,0.545,0.5456,0.3945,0.47818,470496.33336759603,983931.43453845
1613952000000,2021-02-22 00:00:00,BAT/USD,0.61,0.64,0.45444,0.53956,437668.77605116775,811158.67753571
1613865600000,2021-02-21 00:00:00,BAT/USD,0.57845,0.60956,0.56319,0.60751,234409.63751830527,385853.13413492
1613779200000,2021-02-20 00:00:00,BAT/USD,0.61537,0.63346,0.54498,0.57943,308839.11482497904,533005.04776242
1613692800000,2021-02-19 00:00:00,BAT/USD,0.63674,0.65472,0.59515,0.61025,241898.69509657446,396392.78180512
1613606400000,2021-02-18 00:00:00,BAT/USD,0.57726,0.64761,0.50015,0.63437,295844.22141664603,466359.09865953
1613520000000,2021-02-17 00:00:00,BAT/USD,0.55605,0.59559,0.51045,0.57314,199951.3387095798,348869.97716017
1613433600000,2021-02-16 00:00:00,BAT/USD,0.53661,0.58959,0.51422,0.55773,263124.74364223354,471777.99946611
1613347200000,2021-02-15 00:00:00,BAT/USD,0.56205,0.59456,0.45202,0.537,314617.4702093631,585879.83279211
1613260800000,2021-02-14 00:00:00,BAT/USD,0.62226,0.62429,0.54244,0.56483,348757.1969498207,617455.15810035
1613174400000,2021-02-13 00:00:00,BAT/USD,0.6345,0.69529,0.57182,0.619,690832.2878813703,1116045.6993237
1613088000000,2021-02-12 00:00:00,BAT/USD,0.59,0.705,0.54992,0.62759,630509.8790453717,1004652.52640318
1613001600000,2021-02-11 00:00:00,BAT/USD,0.44317,0.67,0.43343,0.59309,1132222.956511772,1909023.85221766
1612915200000,2021-02-10 00:00:00,BAT/USD,0.436,0.46129,0.3942,0.44567,484940.2652420382,1088115.11935297
1612828800000,2021-02-09 00:00:00,BAT/USD,0.4177,0.44974,0.39483,0.43421,268263.9517714255,617820.7590139
1612742400000,2021-02-08 00:00:00,BAT/USD,0.40765,0.431,0.38845,0.4196,329526.2211914425,785334.17824462
1612656000000,2021-02-07 00:00:00,BAT/USD,0.35267,0.42775,0.334,0.40814,460388.3191520928,1128015.67881632
1612569600000,2021-02-06 00:00:00,BAT/USD,0.37233,0.37234,0.34152,0.35306,178591.19563753935,505838.08881646
1612483200000,2021-02-05 00:00:00,BAT/USD,0.31444,0.37518,0.31444,0.3706,258396.01046841996,697236.94136109
1612396800000,2021-02-04 00:00:00,BAT/USD,0.32292,0.32441,0.305,0.3129,72353.07794792874,231233.87007967
1612310400000,2021-02-03 00:00:00,BAT/USD,0.31761,0.32956,0.31293,0.32244,42627.065580540904,132201.5431725
1612224000000,2021-02-02 00:00:00,BAT/USD,0.31788,0.32304,0.30666,0.31761,63191.18403550315,198958.42081642
1612137600000,2021-02-01 00:00:00,BAT/USD,0.29954,0.31861,0.29138,0.31572,80918.33592568603,256297.78261018
1612051200000,2021-01-31 00:00:00,BAT/USD,0.31676,0.32378,0.29604,0.30338,64106.230138671344,211306.71151253
1611964800000,2021-01-30 00:00:00,BAT/USD,0.30873,0.32327,0.29527,0.31618,83437.82259633332,263893.42335484
1611878400000,2021-01-29 00:00:00,BAT/USD,0.30865,0.3161,0.28947,0.31055,108070.0539794612,347995.66568817
1611792000000,2021-01-28 00:00:00,BAT/USD,0.30279,0.3202,0.29885,0.30581,56605.957794116395,185101.722619
1611705600000,2021-01-27 00:00:00,BAT/USD,0.29942,0.31569,0.27193,0.30231,57585.46587079048,190484.81979025
1611619200000,2021-01-26 00:00:00,BAT/USD,0.30218,0.30935,0.28128,0.29842,127256.55823808457,426434.41538129
1611532800000,2021-01-25 00:00:00,BAT/USD,0.32304,0.33951,0.29721,0.30149,133138.04363179754,441600.1977903
1611446400000,2021-01-24 00:00:00,BAT/USD,0.32692,0.33284,0.30618,0.32024,98170.93840938622,306554.26682921
1611360000000,2021-01-23 00:00:00,BAT/USD,0.31293,0.36179,0.31149,0.32857,189916.85793872343,578010.3415976
1611273600000,2021-01-22 00:00:00,BAT/USD,0.24233,0.34624,0.229,0.31609,522412.69734475866,1652734.02304647
1611187200000,2021-01-21 00:00:00,BAT/USD,0.27943,0.27943,0.24233,0.24327,83289.70690181,342375.57817162
1611100800000,2021-01-20 00:00:00,BAT/USD,0.26912,0.28792,0.25201,0.27879,80527.6017143434,288846.80840182
1611014400000,2021-01-19 00:00:00,BAT/USD,0.28279,0.29135,0.26776,0.26882,74330.48111935392,276506.51409625
1610928000000,2021-01-18 00:00:00,BAT/USD,0.27442,0.29577,0.26819,0.28344,131231.42259481343,462995.42264611
1610841600000,2021-01-17 00:00:00,BAT/USD,0.26574,0.2791,0.24971,0.27382,74876.01535160617,273449.76755389
1610755200000,2021-01-16 00:00:00,BAT/USD,0.24822,0.286,0.24822,0.26744,183735.69857295015,687016.52173553
1610668800000,2021-01-15 00:00:00,BAT/USD,0.24617,0.25837,0.2266,0.24845,48325.839496723514,194509.31574451
1610582400000,2021-01-14 00:00:00,BAT/USD,0.24959,0.255,0.2389,0.2456,18594.15385675252,75709.09550795
1610496000000,2021-01-13 00:00:00,BAT/USD,0.22811,0.24902,0.22446,0.24902,56942.62701092742,228666.88222202
1610409600000,2021-01-12 00:00:00,BAT/USD,0.2296,0.24854,0.22322,0.22897,39075.25133410389,170656.6420671
1610323200000,2021-01-11 00:00:00,BAT/USD,0.2573,0.2573,0.20305,0.23024,177307.6007484586,770099.03035293
1610236800000,2021-01-10 00:00:00,BAT/USD,0.278,0.294,0.23637,0.2579,110633.86156947492,428979.6881329
1610150400000,2021-01-09 00:00:00,BAT/USD,0.25173,0.28731,0.24319,0.27544,141326.36654580178,513093.11118865
1610064000000,2021-01-08 00:00:00,BAT/USD,0.25654,0.27336,0.24,0.25026,98975.69815118314,395491.48146401
1609977600000,2021-01-07 00:00:00,BAT/USD,0.25089,0.28397,0.23929,0.25502,425393.8069072613,1668080.1776616
1609891200000,2021-01-06 00:00:00,BAT/USD,0.23183,0.25542,0.00031,0.25021,457444.7587163192,1828243.31048447
1609804800000,2021-01-05 00:00:00,BAT/USD,0.21805,0.24847,0.21668,0.23087,145621.674111825,630751.82618714
1609718400000,2021-01-04 00:00:00,BAT/USD,0.21834,0.23735,0.2,0.21784,138044.89186271056,633698.54876382
1609632000000,2021-01-03 00:00:00,BAT/USD,0.2039,0.21949,0.20017,0.21593,43911.40439945527,203359.44240937
1609545600000,2021-01-02 00:00:00,BAT/USD,0.20382,0.20897,0.19962,0.20324,40262.173822007935,198101.62282035
1609459200000,2021-01-01 00:00:00,BAT/USD,0.19869,0.21042,0.19825,0.20502,62144.886546311645,303116.21571706
1609372800000,2020-12-31 00:00:00,BAT/USD,0.20103,0.20185,0.19496,0.1987,56117.913151618544,282425.33040573
1609286400000,2020-12-30 00:00:00,BAT/USD,0.20657,0.20702,0.19916,0.20102,37515.64660768968,186626.43820361
1609200000000,2020-12-29 00:00:00,BAT/USD,0.2114,0.21346,0.19695,0.20582,54637.317345860545,265461.65263755
1609113600000,2020-12-28 00:00:00,BAT/USD,0.21042,0.21834,0.20699,0.21091,20530.93672024745,97344.53899885
1609027200000,2020-12-27 00:00:00,BAT/USD,0.21484,0.2215,0.20288,0.20993,35287.29635087116,168090.77478622
1608940800000,2020-12-26 00:00:00,BAT/USD,0.21434,0.21534,0.20524,0.21247,13439.286539658611,63252.63114632
1608854400000,2020-12-25 00:00:00,BAT/USD,0.21884,0.22447,0.21198,0.21228,21713.972980637787,102289.30177425
1608768000000,2020-12-24 00:00:00,BAT/USD,0.1916,0.22071,0.18915,0.21823,39348.81699372043,180308.92633332
1608681600000,2020-12-23 00:00:00,BAT/USD,0.21765,0.21986,0.18158,0.19257,57616.87716856995,299199.65294994
1608595200000,2020-12-22 00:00:00,BAT/USD,0.22354,0.22707,0.21052,0.21784,41100.97210295303,188675.04637786
1608508800000,2020-12-21 00:00:00,BAT/USD,0.23034,0.24,0.21887,0.22405,44118.56219955731,196913.91296388
1608422400000,2020-12-20 00:00:00,BAT/USD,0.24458,0.24458,0.22927,0.23121,26590.656619665435,115006.5162392
1608336000000,2020-12-19 00:00:00,BAT/USD,0.24911,0.26257,0.24506,0.24506,68516.59975737392,279591.11955184
1608249600000,2020-12-18 00:00:00,BAT/USD,0.22457,0.26303,0.22354,0.25008,104359.27149552273,417303.54884646
1608163200000,2020-12-17 00:00:00,BAT/USD,0.233,0.23821,0.22286,0.22541,27184.82225473491,120601.66920161
1608076800000,2020-12-16 00:00:00,BAT/USD,0.21986,0.23294,0.21727,0.23294,36152.05545519669,155199.00169656
1607990400000,2020-12-15 00:00:00,BAT/USD,0.21913,0.22264,0.21342,0.21744,7335.728430323314,33736.79373769
1607904000000,2020-12-14 00:00:00,BAT/USD,0.21328,0.21944,0.21101,0.21885,4039.4161980790286,18457.46492154
1607817600000,2020-12-13 00:00:00,BAT/USD,0.21145,0.21884,0.20762,0.21303,26659.936554961438,125146.39513196
1607731200000,2020-12-12 00:00:00,BAT/USD,0.20372,0.21434,0.20372,0.21206,31447.654557240407,148296.02262209
1607644800000,2020-12-11 00:00:00,BAT/USD,0.20891,0.20891,0.20102,0.20334,20794.898691807943,102266.64056166
1607558400000,2020-12-10 00:00:00,BAT/USD,0.21794,0.21884,0.20858,0.2086,18625.848570701917,89289.78221813
1607472000000,2020-12-09 00:00:00,BAT/USD,0.21893,0.225,0.207,0.22037,53427.04451223602,242442.45819411
1607385600000,2020-12-08 00:00:00,BAT/USD,0.23725,0.23835,0.21794,0.21982,15108.093042347624,68729.3833243
1607299200000,2020-12-07 00:00:00,BAT/USD,0.2378,0.2393,0.23195,0.23593,6813.650783582697,28879.96771747
1607212800000,2020-12-06 00:00:00,BAT/USD,0.2367,0.23752,0.2277,0.23672,13393.057203145005,56577.63265945
1607126400000,2020-12-05 00:00:00,BAT/USD,0.2277,0.23632,0.226,0.23632,11993.6081180272,50751.55771
1607040000000,2020-12-04 00:00:00,BAT/USD,0.2458,0.25024,0.22613,0.23037,40478.55412270568,175711.04797806
1606953600000,2020-12-03 00:00:00,BAT/USD,0.2456,0.24832,0.24041,0.24289,18686.041875417355,76932.11690649
1606867200000,2020-12-02 00:00:00,BAT/USD,0.23518,0.24503,0.23175,0.2427,17109.093132237947,70494.82131124
1606780800000,2020-12-01 00:00:00,BAT/USD,0.24395,0.2605,0.23254,0.23638,40752.80225256187,172403.76619241
1606694400000,2020-11-30 00:00:00,BAT/USD,0.2367,0.24432,0.23081,0.24428,56224.500843804824,230164.15934094
1606608000000,2020-11-29 00:00:00,BAT/USD,0.22927,0.23615,0.22405,0.23615,16034.190037368044,67898.32749256
1606521600000,2020-11-28 00:00:00,BAT/USD,0.22251,0.23453,0.21794,0.22981,20587.545268996066,89585.07144596
1606435200000,2020-11-27 00:00:00,BAT/USD,0.22551,0.23077,0.21346,0.22545,28441.045502605917,126152.34199426
1606348800000,2020-11-26 00:00:00,BAT/USD,0.25585,0.26137,0.20858,0.22499,143220.47969792128,636563.75704663
1606262400000,2020-11-25 00:00:00,BAT/USD,0.26197,0.288,0.24717,0.25552,114446.68270869281,447897.16150866
1606176000000,2020-11-24 00:00:00,BAT/USD,0.25541,0.27487,0.24178,0.26059,170181.51262397497,653062.33018909
1606089600000,2020-11-23 00:00:00,BAT/USD,0.22037,0.27,0.21643,0.25483,163032.96944016358,639771.49252507
1606003200000,2020-11-22 00:00:00,BAT/USD,0.23344,0.235,0.20714,0.21895,52635.48286507674,240399.55636025
1605916800000,2020-11-21 00:00:00,BAT/USD,0.20254,0.23375,0.20148,0.23375,87898.67767372244,376037.12373785
1605830400000,2020-11-20 00:00:00,BAT/USD,0.19619,0.20372,0.19488,0.2025,26276.899214659952,129762.46525758
1605744000000,2020-11-19 00:00:00,BAT/USD,0.19931,0.20311,0.1955,0.1955,6042.17329711392,30906.25727424
1605657600000,2020-11-18 00:00:00,BAT/USD,0.20558,0.20582,0.19002,0.19985,57480.743364062924,287619.43139386
1605571200000,2020-11-17 00:00:00,BAT/USD,0.20068,0.2072,0.20054,0.20467,7486.973927861492,36580.71005942
1605484800000,2020-11-16 00:00:00,BAT/USD,0.19273,0.20019,0.19239,0.19768,9388.22985855459,47492.05715578
1605398400000,2020-11-15 00:00:00,BAT/USD,0.1962,0.19979,0.18914,0.18914,6867.627289294604,36309.7562086
1605312000000,2020-11-14 00:00:00,BAT/USD,0.2029,0.2029,0.1947,0.19569,3623.9989195074354,18519.08078853
1605225600000,2020-11-13 00:00:00,BAT/USD,0.19539,0.20415,0.19539,0.20149,4385.874741715275,21767.208008909998
1605139200000,2020-11-12 00:00:00,BAT/USD,0.19688,0.20505,0.194,0.19648,5475.793055618938,27869.46791337
1605052800000,2020-11-11 00:00:00,BAT/USD,0.20214,0.20739,0.20017,0.20191,13757.586353607749,68137.22130458
1604966400000,2020-11-10 00:00:00,BAT/USD,0.19346,0.205,0.19346,0.20377,132195.88297664747,648750.46855105
1604880000000,2020-11-09 00:00:00,BAT/USD,0.19801,0.19911,0.18883,0.19181,16381.784533376127,85406.3111067
1604793600000,2020-11-08 00:00:00,BAT/USD,0.193,0.20283,0.18948,0.2004,22917.5694573615,114359.12902875
1604707200000,2020-11-07 00:00:00,BAT/USD,0.20397,0.2102,0.18626,0.19264,55013.26770984948,285575.51759681
1604620800000,2020-11-06 00:00:00,BAT/USD,0.19207,0.20499,0.19097,0.20189,23786.175399572494,117817.50160767
1604534400000,2020-11-05 00:00:00,BAT/USD,0.18723,0.1908,0.18144,0.18949,4830.088635957324,25489.93950054
1604448000000,2020-11-04 00:00:00,BAT/USD,0.18,0.18453,0.17636,0.18453,10751.201954228596,58262.62371554
1604361600000,2020-11-03 00:00:00,BAT/USD,0.18351,0.18452,0.17676,0.18055,14044.254197910828,77785.95512551
1604275200000,2020-11-02 00:00:00,BAT/USD,0.19138,0.19138,0.18158,0.18352,3519.433223125998,19177.38242767
1604188800000,2020-11-01 00:00:00,BAT/USD,0.18648,0.19066,0.18425,0.1904,6097.246106634256,32023.351400389998
1604102400000,2020-10-31 00:00:00,BAT/USD,0.18757,0.19022,0.18516,0.18516,7348.935985639322,39689.65211514
1604016000000,2020-10-30 00:00:00,BAT/USD,0.18898,0.18988,0.17742,0.18656,27598.696528325963,147934.69408408
1603929600000,2020-10-29 00:00:00,BAT/USD,0.19623,0.19781,0.18788,0.18908,9773.810746941355,51691.40441581
1603843200000,2020-10-28 00:00:00,BAT/USD,0.21318,0.21318,0.19066,0.19458,86199.0356747311,443000.49169869
1603756800000,2020-10-27 00:00:00,BAT/USD,0.21193,0.21507,0.20952,0.21439,17361.328492517325,80980.12263873
1603670400000,2020-10-26 00:00:00,BAT/USD,0.21885,0.2238,0.20961,0.213,15406.251207483629,72329.81787551
1603584000000,2020-10-25 00:00:00,BAT/USD,0.21989,0.21989,0.21435,0.21664,5795.396561880924,26751.27659657
1603497600000,2020-10-24 00:00:00,BAT/USD,0.22192,0.22224,0.21784,0.21784,3372.6315453999055,15482.14995134
1603411200000,2020-10-23 00:00:00,BAT/USD,0.22156,0.22512,0.21687,0.22142,12419.959843665189,56092.312544780005
1603324800000,2020-10-22 00:00:00,BAT/USD,0.21698,0.23348,0.21698,0.22049,33475.84196863271,151824.76288554
1603238400000,2020-10-21 00:00:00,BAT/USD,0.20987,0.21998,0.20987,0.21444,13846.29361984277,64569.54681889
1603152000000,2020-10-20 00:00:00,BAT/USD,0.21435,0.21512,0.20246,0.20921,25637.18228341677,122542.81479574
1603065600000,2020-10-19 00:00:00,BAT/USD,0.21366,0.21658,0.21021,0.21413,13270.865276012802,61975.74032603
1602979200000,2020-10-18 00:00:00,BAT/USD,0.21615,0.21784,0.21406,0.21406,16879.993178400568,78856.36353546
1602892800000,2020-10-17 00:00:00,BAT/USD,0.20756,0.21633,0.20756,0.21375,25054.50873960709,117214.07597477
1602806400000,2020-10-16 00:00:00,BAT/USD,0.21272,0.21272,0.20483,0.20762,13646.042629113997,65726.05061706
1602720000000,2020-10-15 00:00:00,BAT/USD,0.21268,0.21534,0.21,0.21331,19189.16404660529,89959.04573909
1602633600000,2020-10-14 00:00:00,BAT/USD,0.21917,0.21938,0.21177,0.21376,19454.755561035752,91012.14240754
1602547200000,2020-10-13 00:00:00,BAT/USD,0.22029,0.22447,0.21458,0.21701,18903.918761384393,87110.81867833
1602460800000,2020-10-12 00:00:00,BAT/USD,0.22174,0.226,0.2146,0.22098,26472.639485093376,119796.54034344
1602374400000,2020-10-11 00:00:00,BAT/USD,0.21879,0.22244,0.21849,0.22244,10624.697980771305,47764.33186824
1602288000000,2020-10-10 00:00:00,BAT/USD,0.22282,0.22801,0.22094,0.22094,2610.708839261345,11816.37023292
1602201600000,2020-10-09 00:00:00,BAT/USD,0.21608,0.225,0.21608,0.22207,2296.742947897202,10342.4278286
1602115200000,2020-10-08 00:00:00,BAT/USD,0.21064,0.21845,0.2073,0.21806,13395.093827547196,61428.47760959
1602028800000,2020-10-07 00:00:00,BAT/USD,0.20763,0.21542,0.20661,0.21478,9252.373743725597,43078.37668184
1601942400000,2020-10-06 00:00:00,BAT/USD,0.22279,0.22279,0.20644,0.20644,25697.03171609903,124476.99920606
1601856000000,2020-10-05 00:00:00,BAT/USD,0.22719,0.22725,0.21869,0.22099,7732.344909540905,34989.56925445
1601769600000,2020-10-04 00:00:00,BAT/USD,0.222,0.23175,0.22024,0.22281,11926.125041570649,53525.9864529
1601683200000,2020-10-03 00:00:00,BAT/USD,0.22486,0.22486,0.22172,0.222,3843.79121107896,17314.37482468
1601596800000,2020-10-02 00:00:00,BAT/USD,0.22875,0.23167,0.2142,0.2226,26455.41983522701,118847.34876562
1601510400000,2020-10-01 00:00:00,BAT/USD,0.24016,0.24702,0.22382,0.22856,11797.910592482698,51618.4397641
1601424000000,2020-09-30 00:00:00,BAT/USD,0.23694,0.24249,0.23433,0.239,8268.920858696129,34597.99522467
1601337600000,2020-09-29 00:00:00,BAT/USD,0.23526,0.23664,0.23054,0.23664,3383.1497981026323,14296.610032550001
1601251200000,2020-09-28 00:00:00,BAT/USD,0.23169,0.24195,0.23003,0.23283,5622.825209289444,24149.9171468
1601164800000,2020-09-27 00:00:00,BAT/USD,0.23505,0.23515,0.22782,0.22996,1616.5665234898484,7029.77267129
1601078400000,2020-09-26 00:00:00,BAT/USD,0.23494,0.23669,0.23075,0.23108,4122.72950861336,17841.135142
1600992000000,2020-09-25 00:00:00,BAT/USD,0.22545,0.235,0.2212,0.23292,11348.86937732946,48724.3232755
1600905600000,2020-09-24 00:00:00,BAT/USD,0.21822,0.22732,0.21792,0.22645,10451.051658971606,46151.69644059
1600819200000,2020-09-23 00:00:00,BAT/USD,0.23,0.23175,0.21299,0.21299,7829.787406649734,36761.29117165
1600732800000,2020-09-22 00:00:00,BAT/USD,0.21262,0.22897,0.21251,0.22734,11859.16421487845,52164.88174047
1600646400000,2020-09-21 00:00:00,BAT/USD,0.23932,0.24333,0.20894,0.21597,25652.404907352135,118777.63072349
1600560000000,2020-09-20 00:00:00,BAT/USD,0.24245,0.24245,0.23074,0.2378,2336.3677276086423,9824.92736589
1600473600000,2020-09-19 00:00:00,BAT/USD,0.24349,0.2466,0.24183,0.24355,4597.204580366195,18875.81433121
1600387200000,2020-09-18 00:00:00,BAT/USD,0.25477,0.25569,0.24001,0.24382,2272.636910450131,9320.96181794
